DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,id
0,0,6,81.9976,byplayer,0,0,43,0,0,0.0,GBL_Spear,account.cda51b156eab416c83e20b2acf614845,1,2500.8875,0,0.0,0,910,0,1148.0076,2,6,c2f5376a-79f2-4c11-aa2e-b8f6ff96d879
0,0,1,307.17157,byplayer,0,2,49,0,0,0.0,FURY_Ykikamucow,account.d3a65f8bcd004ea5b1af9f428c52f824,0,6936.68,0,0.0,0,1140,0,898.62305,4,10,93a82760-2baa-450a-9346-dfaaee2409a1
1,0,2,130.43675,byplayer,0,1,25,1,1,38.60209,Uniq_Faultlessly,account.bfef3b262d694036b6715b5819e72f4c,1,5778.957,0,0.0,0,1351,0,1116.3287,3,9,280b220d-6893-4a5d-8690-5f0462e0c65a
0,0,1,89.803406,byplayer,0,1,63,0,0,0.0,PeRo_Mamu,account.ad09f23195f64641a432677744aaf8c3,0,4998.3677,0,0.0,0,1147,0,1220.5936,5,16,097baa58-5e71-4f1c-ba2d-27351a14a22f
0,0,3,0.0,byplayer,0,1,42,0,0,0.0,GBL_Adder,account.626f565fa8c24966a75819086521f918,0,2360.5059,0,0.0,0,1393,0,1333.5864,5,6,6f9a3fe6-6ac3-4d60-a468-7141b6cb46bd
0,1,7,136.10791,byplayer,1,3,17,1,1,145.78448,TL_ibiza,account.94e9e160ce2f471c8e4892e55fd6c5be,1,2631.1562,0,0.0,0,1673,0,2425.472,3,5,1a36c115-6e19-4d8b-bfbe-61d867652ddf
0,1,7,185.09274,byplayer,0,0,65,0,0,0.0,PeRo_Myl,account.71942085e3fd42299d2db6324ab0853a,0,6360.4873,0,0.0,0,1147,0,1142.0165,6,16,cb41d5e4-0d9c-45a0-9bad-bef5496a7b95
2,1,1,218.56726,byplayer,0,0,16,1,1,142.67143,SQ_M1ME,account.cf5764eb0d5f4557b5e668a130cfa8d0,1,1558.4811,0,0.0,0,1733,0,2001.2074,6,2,c934595b-382a-4e16-aa02-3966831a03e8
2,0,4,128.19096,byzone,1,8,9,1,3,101.23428,GHD_3007,account.3ba05a082b83466c89b3446e968de306,0,3241.8865,0,0.0,0,1319,0,2084.403,4,11,ce9756fc-c27a-43cf-ab09-0458081d043f
0,0,2,0.0,byplayer,0,1,51,0,0,0.0,GHD_McMoo,account.da079eb9b3604db588b2853c581f2f8d,0,2168.8516,0,0.0,0,1313,0,2167.2837,2,11,15a4fff2-e4cf-41ad-9a87-bf3298123fce
0,0,1,75.95781,byplayer,0,1,64,0,0,0.0,PeRo_mingz1,account.77b70b21d25b4330a29bca9ce35b4a80,0,8231.646,0,0.0,0,1147,0,864.8031,2,16,f660bcef-4d61-46f2-9940-54acb7c5618a
1,0,4,102.3802,byplayer,0,1,32,1,1,105.50371,PeRo_Aixleft,account.07163e02f10144a0b113a2b86e47bf53,0,7113.5483,0,0.0,0,1147,0,901.50854,5,16,1eacf467-32bb-47e4-b52f-e817a9f3424c
3,0,4,285.5594,byplayer,0,1,10,3,3,88.629074,NH_MMing,account.7ad389e823c4417abf2d58080546627c,0,1846.0942,0,0.0,0,1170,0,1126.4193,4,13,c2f2eeea-3c61-4a87-a82a-3e7fbd2d0d11
3,0,2,829.8802,byplayer,1,1,1,2,5,39.043198,FURY_Ronon,account.47ec2801a759472eae15f8a5bf923ef6,0,5980.7275,0,0.0,0,1334,0,965.48236,6,10,cd83e79d-d412-47ee-9c2a-89bb22e3e018
3,3,2,313.82922,byplayer,0,5,45,0,0,0.0,17_SuJiu,account.9eddb3b863c240d18f1637300619e040,0,1185.5529,0,0.0,0,1456,0,1471.8076,4,7,a6a1b818-8e72-40cc-b505-29baf19578f7
0,0,7,0.0,byplayer,0,6,58,0,0,0.0,TSM_FTX_penta,account.1e085ebc937e4bca8bd5fb2fad9fbfef,0,1905.5057,0,0.0,0,1152,0,968.8543,5,14,66ceba20-cf5e-4a3e-b5f0-f68ae0ecfadb
0,0,2,77.73749,byplayer,0,0,19,1,1,80.13603,GBL_Lambu,account.da3e24f528be47e7a898f9cbc5913e85,0,3112.4856,0,0.0,0,1383,0,1326.5084,6,6,71684073-182c-4767-80b1-6415b6fbd082
1,1,7,274.12192,byplayer,0,3,60,0,0,0.0,GEN_Pio,account.865f5247057949378fe72926705f3b1b,0,5130.917,0,0.0,0,1157,0,1465.8755,4,15,730c1e57-bf26-47d5-ae9e-371dd202aa32
1,0,0,78.0,byplayer,0,0,52,0,0,0.0,GHD_Sylphyy,account.f982864e72c54b0ea9af2c174616f3ac,0,266.36407,0,0.0,0,785,0,2166.7715,2,11,028b296a-9b7b-4d56-967f-296b867de09e
5,1,6,742.05975,byplayer,1,5,4,2,4,191.05544,KPI_SzylzEN,account.934939055fa541f2a18383a0908166ee,1,1849.9368,0,0.0,0,1778,0,2529.036,4,4,8f941096-c99e-413e-9fc9-966c9cde3549
1,0,7,321.8956,byplayer,0,8,12,2,2,261.17755,OATH_Balefrost,account.039c6519067b474a948c19655de4e683,0,6509.101,0,0.0,0,1752,0,808.71466,3,3,50010a07-65fd-43f9-87a5-0ebdb816df6e
0,0,8,70.45621,byplayer,0,8,37,0,0,0.0,OATH_Snakers,account.924bf338d8fc4b5abb0bef29b622e9bb,0,5978.915,0,0.0,0,1622,0,818.5589,5,3,a3986a1b-d686-4314-9fc5-c4095500f167
1,1,3,154.41232,byzone,0,2,48,0,0,0.0,Uniq_Fate,account.053a51017bc94630b29b49ea3ca53945,0,6492.15,0,0.0,0,1119,0,978.4705,2,9,d015052e-448b-4ece-85dc-5d56e1dd7756
0,4,4,481.90723,byplayer,0,3,35,0,0,0.0,SQ_TGLTN,account.0ab94b0a51a541d396ffebd2f6dead14,0,1498.0046,0,0.0,0,1896,0,1627.6008,4,2,cc01cc4c-49ab-4b76-8641-82bef38691f4
0,0,0,0.0,byplayer,0,1,62,0,0,0.0,GEN_Esther,account.c8fac99383924dbf8da607af31f2a191,0,4333.965,0,0.0,0,722,0,755.3935,4,15,2fcef68f-a229-4f37-9624-3a85a386ef12
0,1,4,254.76556,byplayer,0,0,59,0,0,0.0,TSM_FTX_ALOW,account.d78793e0d9284d0c9db75a09203fefc2,0,4657.4233,0,0.0,0,1150,0,613.31494,5,14,13ee16fc-8e3b-443b-ac94-2928d15d5b4e
0,0,2,76.570435,byzone,0,2,27,1,1,138.05171,MaD_EEND,account.de5b3ad505c44295b5445017fa5c11ff,0,9748.331,0,0.0,0,1287,0,852.91425,3,12,9939de8a-f898-49f9-a0b0-7e08dcb678ee
0,0,5,82.059586,byplayer,0,1,53,0,0,0.0,MaD_2tap,account.ac0df3688a404880b8f494567aa512fa,0,9345.14,0,0.0,0,1301,0,1194.987,4,12,f6de5e23-c744-4de8-aca7-b5d4914a8c46
0,0,1,76.21394,byplayer,0,4,40,0,0,0.0,KPI_Capitan,account.41ed8d4ced7a425983957dc8945af089,0,754.36743,0,0.0,0,967,0,1180.0833,4,4,80ee361c-7d94-4ee3-a79b-caf8352a73f6
1,1,3,262.87503,alive,0,6,11,2,2,22.604773,VP_Lu,account.396ce0851cfb4a868e299982492e8ea3,1,1572.2081,0,0.0,0,1883,0,1425.6438,4,1,09334141-285a-4893-aac9-1179e0426662
0,0,3,286.22272,byplayer,0,4,46,0,0,0.0,GEX_YanLi,account.43c68ea2738241ff95398ea4a308da2d,0,6865.549,0,0.0,0,1411,0,969.7776,4,8,db2c747b-20b1-4858-be5f-24a6f3e10247
2,0,4,210.21002,byplayer,0,2,14,1,2,69.41727,GEX_Savior,account.644a0992f38e4faaaf45384875893bcc,0,5748.486,0,0.0,0,1380,0,1193.5186,4,8,b52b38a4-95b0-40a1-9f40-941300104e25
2,0,2,250.18228,byplayer,1,6,24,1,1,193.53201,Uniq_DaNt3-,account.5a32c9c51dce4f26bfe37b8f056e9b91,0,6248.666,0,0.0,0,1374,0,1068.8309,5,9,39cb3f21-ccde-439c-9e1c-9992dc6bb4cd
4,2,0,254.06961,byplayer,0,0,3,2,4,164.02916,SQ_Shrimzy,account.1d66810925d2468c87f95bffe428b2a8,0,323.07196,0,0.0,0,1896,0,1950.1758,10,2,1ee8b415-2de2-4a9d-a474-a2940657744e
1,0,5,313.5831,byplayer,0,3,41,0,0,0.0,GBL_Renba,account.8410010c1e134a40840e7d02976e10de,1,2833.3918,0,0.0,0,1628,0,870.1481,5,6,3bcc724b-eddd-46a7-ba27-a6721c3bb330
0,0,1,30.205446,byplayer,0,1,47,0,0,0.0,GEX_SSR,account.a9a531fed8754fe683f24727a0cd77c3,0,5288.103,0,0.0,0,1177,0,1063.9594,3,8,2c5413f5-3b30-4efa-bcd3-f5d87f6165b6
0,0,5,46.30464,byplayer,0,3,54,0,0,0.0,MaD_Lash,account.838e89bc7d184ced83ca824671cd2414,0,10030.794,0,0.0,0,1301,0,1084.535,5,12,ae68e457-e49a-4397-9aa9-d51eed6775e4
4,1,11,901.69836,byplayer,1,4,6,2,3,143.47345,KPI_Dr4FTk1NG,account.a459daaf69b44d6c891e4a2dc1554f04,1,1625.4751,0,0.0,0,1778,0,2185.6255,6,4,8252a3ec-9c7e-4d6b-ab2c-29de3a05c3ea
0,0,8,179.6747,alive,0,3,34,0,0,0.0,VP_Perfect1ks,account.332ca082ca76433fa9bd41a5b2696cac,0,1173.6056,0,0.0,0,1828,0,1315.6299,4,1,c151a027-915f-42c9-946f-2e204d2502e2
0,2,2,149.385,byplayer,0,4,56,0,0,0.0,NH_HSmm,account.2dcbbd9854944ff1a8196ee9b5613d17,1,2484.1558,0,0.0,0,1262,0,1325.2887,4,13,a21e21cb-53bc-40a1-b3a0-bdd52f2366ed
0,1,8,322.45743,alive,0,2,15,1,1,245.30344,VP_spyrro,account.8f7a9336b09646d09df0c581420b1738,0,1157.0344,0,0.0,0,1835,0,1239.0624,5,1,d7152945-6390-46ad-9468-393702d9028f
1,0,2,126.266,byplayer,0,1,26,1,1,54.893257,GHD_d1sgustingg,account.1a9b8e2b8f794c67aff99d966c944f0d,0,2477.055,0,0.0,0,1319,0,2208.4087,4,11,4b7a6271-8a8d-440e-ac1b-c28f1e09d2be
0,1,4,293.74033,byplayer,0,0,61,0,0,0.0,GEN_Asura,account.f02a466ef52c45d6a8ab6395bd9fbc84,1,4996.7446,0,0.0,0,1157,0,1115.5316,5,15,169fb00c-94e3-4a1d-b045-a56e0b1c82c8
1,1,7,77.03103,byplayer,0,13,36,0,0,0.0,OATH_Kickstart,account.b7f55e9dddd84613863c6dd68aa9e415,2,6401.25,0,0.0,0,1820,0,796.98065,6,3,83e4ef80-6881-4108-b177-6d2be0f982ea
0,1,3,179.77798,byplayer,0,1,39,0,0,0.0,KPI_Em1hh,account.f8ab36983e5b45fab39d06d49990728c,0,1916.0703,0,0.0,0,1292,0,1306.712,6,4,b1953c79-cc04-4d09-ba63-1234d524f82f
3,3,5,456.18344,byplayer,0,2,13,2,2,42.136665,TL_jeemzz,account.237b866a4f4848c8bfc1002d07dab622,0,2519.4634,0,0.0,0,406,0,1315.5615,4,5,38b68b4f-9833-42fb-9722-9be4b05e9f4d
1,0,1,217.23163,byplayer,1,4,7,2,3,33.803944,TL_clib,account.81d3e8ea564c46598ae212ef4db47746,0,3043.096,0,0.0,0,1653,0,1643.7898,2,5,1a89c754-fb62-4434-a765-9c05053ef3f2
1,0,5,366.80756,byplayer,0,2,22,1,1,117.8833,GEX_ZhenNan,account.00b80af7b33645059af2c2bd4d48f23d,0,6944.995,0,0.0,0,1411,0,1098.8461,5,8,44ab69c0-3338-49da-a0c3-567e42106bfd
1,0,5,100.0,byplayer,0,0,31,1,1,58.46606,GEN_Inonix,account.b683ba2d6c0b4c728777d62de1aa9cbd,1,5632.148,0,0.0,0,1157,0,1154.5875,4,15,bd116f5b-6b0d-42d4-ac90-d17394ffa031
2,0,3,361.52725,byplayer,1,0,30,1,1,69.050224,TSM_FTX_luke12,account.b8ae161ccc484b25ae64a3ef438b4e03,1,2119.9783,0,0.0,0,1151,0,1009.87384,4,14,817b2cbd-24ca-4830-ba81-927ab7d158c1
1,1,2,131.33359,byplayer,0,0,23,1,1,129.93382,Uniq_ADOUZ1E,account.99cb628d57514f9a8e5dd941dc0e39d0,1,6649.3525,0,0.0,0,1374,0,1426.5071,4,9,23ae713c-9889-4b8c-8a8f-9e4a5510646b
0,0,5,227.43494,byplayer,0,7,28,1,1,56.393272,NH_ZpYan1,account.8b14a25b4d3f47cfb2ffdb924d420f2a,0,2987.7725,0,0.0,0,1259,0,1341.7261,5,13,b0a1b913-946e-4de4-9531-f7e9819f77f6
2,2,1,349.94574,byplayer,0,5,44,0,0,0.0,17_shou,account.9afb3dc796dc41c7a2c628d9ffe3c2a8,0,2054.1616,0,0.0,0,1459,0,1154.9402,4,7,194a677c-881b-4467-8bfa-bc39a9aff65e
3,0,6,327.79648,alive,0,2,2,2,4,172.03229,VP_BatulinS,account.08c188ed97cd46d8877c6db830b96446,0,1702.8347,0,0.0,0,1896,0,1215.9766,4,1,b4ea7bb1-ecbd-4ddf-9f94-434c18058cb7
0,0,2,0.0,byplayer,0,1,55,0,0,0.0,MaD_DAEVA,account.2b65056034e6433aa65f77450109cbde,0,9200.268,0,0.0,0,863,0,792.8432,5,12,4d7858b4-06c1-4a89-8cc6-52d416159e17
0,0,0,0.0,byplayer,0,0,38,0,0,0.0,OATH_Relo,account.a7e8f8f134334a6d933ee99183e3251f,0,4706.8667,0,0.0,0,743,0,628.8187,4,3,75a4c813-25d7-4228-9b42-d509af1275e4
1,0,3,73.687836,byplayer,0,2,29,1,1,202.33601,TSM_FTX_Purdy,account.dabe664cde2d403e9b726857078cadc2,0,2660.4226,0,0.0,0,1157,0,1616.314,5,14,803011a6-6898-4bdc-bf86-726dacbfe555
2,1,1,458.34665,byplayer,1,1,8,1,3,219.56342,FURY_Insight,account.c7ebcc9870c34212b860d4af679d03e6,0,5975.7188,0,0.0,0,1334,0,1533.5992,3,10,bfa06a41-dbe9-4372-afc4-209a85874f22
0,0,1,21.1641,byplayer,0,0,50,0,0,0.0,FURY_Fludd,account.cc3e9e3ae4d745fd985c23aa8a275d9b,0,5829.955,0,0.0,0,846,0,492.4007,3,10,ce1a601e-dc5e-4a2b-91f8-68a669376471
0,0,5,0.0,byplayer,0,6,58,0,0,0.0,MaD_DAEVA,account.2b65056034e6433aa65f77450109cbde,0,6039.3726,0,0.0,0,1070,0,774.4355,3,14,6ce13b3d-521e-4424-b52e-b21ca6b19c3b
0,0,2,52.73841,byplayer,0,2,54,0,0,0.0,FURY_Ronon,account.47ec2801a759472eae15f8a5bf923ef6,1,8198.819,0,0.0,0,1128,0,575.8457,2,13,cb2c345a-5f26-4a50-962d-cf7fab4a0c3f
0,0,0,134.64,byplayer,0,1,53,0,0,0.0,FURY_Fludd,account.cc3e9e3ae4d745fd985c23aa8a275d9b,0,7876.241,0,0.0,0,1128,0,615.04065,4,13,c5ab9f81-5e54-420c-bea7-63ac759d31ad
2,0,5,371.27545,alive,1,5,4,2,4,29.243261,TL_ibiza,account.94e9e160ce2f471c8e4892e55fd6c5be,1,2995.1504,0,0.0,0,492,0,1116.4972,5,1,46726699-e0c0-4b50-b5f9-9e9064c2577d
5,1,7,899.92664,byplayer,0,1,1,2,7,206.12514,PeRo_Aixleft,account.07163e02f10144a0b113a2b86e47bf53,0,2957.7593,0,0.0,0,1921,0,1850.629,5,3,c39ded59-1a99-409c-b319-78198a5c0a3a
0,1,5,103.28128,byplayer,0,4,60,0,0,0.0,TSM_FTX_Purdy,account.dabe664cde2d403e9b726857078cadc2,0,5083.1304,0,0.0,0,1066,0,1203.4161,5,15,f9c1a055-bf6a-4ac0-b500-6fe4e4b032cd
0,1,3,205.29805,byplayer,0,0,44,0,0,0.0,GEN_Inonix,account.b683ba2d6c0b4c728777d62de1aa9cbd,0,5148.0645,0,0.0,0,1212,0,871.62384,4,10,d230df89-0004-40c2-86d9-66a203498af0
4,1,3,464.83023,byplayer,0,2,8,2,3,136.12923,GEN_Esther,account.c8fac99383924dbf8da607af31f2a191,1,5025.3574,0,0.0,0,1657,0,1511.9017,5,10,a57a714a-ccd9-429e-ab47-abe301817953
0,0,0,0.0,byplayer,0,0,35,0,0,0.0,AAA_Gems,account.73386537702e4d48ae98cf8dfd0adbcf,0,827.69745,0,0.0,0,625,0,990.71545,4,6,27a863f9-cc21-4947-a337-dd5f8e87d39e
0,1,0,147.99364,byplayer,0,0,34,0,0,0.0,NH_MMing,account.7ad389e823c4417abf2d58080546627c,0,1122.8362,0,0.0,0,1060,0,1002.5774,6,5,5f667304-7aba-492c-9fc7-81e0f9bf8262
0,0,0,0.0,byplayer,0,0,51,0,0,0.0,GHD_McMoo,account.da079eb9b3604db588b2853c581f2f8d,0,4865.6064,0,0.0,0,1060,0,799.9049,4,12,303d634e-3a4b-4682-9dcb-bff32238be10
1,4,8,441.53107,alive,0,8,14,1,1,248.0795,TL_clib,account.81d3e8ea564c46598ae212ef4db47746,0,2954.6855,0,0.0,0,1936,1,1515.3862,5,1,864e442f-fcdb-460f-844e-4714e4f2df6e
3,1,5,621.3706,byplayer,1,1,3,3,6,113.12414,PeRo_mingz1,account.77b70b21d25b4330a29bca9ce35b4a80,0,4982.127,0,0.0,0,1921,1,1765.2946,8,3,698ecedd-28e2-45a4-a5f3-c0ae97bf1cbc
0,0,2,0.0,byplayer,0,2,56,0,0,0.0,MaD_Lash,account.838e89bc7d184ced83ca824671cd2414,2,5402.4434,0,0.0,0,1123,0,627.34186,8,14,770188fa-8d0b-46ce-85ff-57f4079c041e
0,1,5,174.7595,byplayer,0,5,42,0,0,0.0,GEX_Savior,account.644a0992f38e4faaaf45384875893bcc,0,4343.4336,0,0.0,0,1390,0,1756.5352,4,9,0856d611-88ec-41e7-a740-8ad99ea975fe
1,0,6,237.2526,byplayer,1,4,23,1,1,84.547325,OATH_Snakers,account.924bf338d8fc4b5abb0bef29b622e9bb,0,5589.44,0,0.0,0,1632,0,1155.3947,3,11,0916c98d-bbab-49f5-b7dc-c6b653be58b0
0,0,2,34.554317,byplayer,0,4,28,0,0,0.0,SQ_hwinn,account.9caf7689c1c040be80ff1737f7b71379,0,2216.1135,0,0.0,0,1171,0,1112.614,4,2,18da6f85-79bd-4717-a16c-045ad1debbec
3,1,3,389.5079,byplayer,0,3,37,0,0,0.0,Uniq_DaNt3-,account.5a32c9c51dce4f26bfe37b8f056e9b91,0,3974.4531,0,0.0,0,1678,0,1230.0188,3,7,41820014-ad76-4ef6-aea2-da7f7b20c5a5
0,1,3,214.84546,byplayer,0,6,36,0,0,0.0,Uniq_ADOUZ1E,account.99cb628d57514f9a8e5dd941dc0e39d0,1,5282.3887,0,0.0,0,1844,1,848.045,4,7,309fefe5-39ac-42c4-bd43-2d5e3216021c
1,0,4,127.49037,byplayer,0,0,29,0,0,0.0,PeRo_Myl,account.71942085e3fd42299d2db6324ab0853a,0,4098.861,0,0.0,0,1226,0,1070.1257,4,3,99f21264-ff69-4ee7-96e4-067466121742
0,0,2,86.91655,byplayer,0,2,52,0,0,0.0,FURY_Insight,account.c7ebcc9870c34212b860d4af679d03e6,0,8201.411,0,0.0,0,1128,0,999.9249,8,13,11304c01-b1ee-4f4f-a61e-c8374884b789
0,0,3,23.3919,byplayer,0,0,32,0,0,0.0,KPI_Capitan,account.41ed8d4ced7a425983957dc8945af089,0,2820.9988,0,0.0,0,676,0,735.4724,5,4,7991196b-2b4c-4b30-8df1-301a1bd37179
0,0,4,0.0,byplayer,0,1,49,0,0,0.0,GHD_3007,account.3ba05a082b83466c89b3446e968de306,0,7297.014,0,0.0,0,1184,0,940.8575,5,12,da34f7f5-979d-4567-822f-8f749291e782
0,0,4,0.0,byplayer,0,6,47,0,0,0.0,OATH_Relo,account.a7e8f8f134334a6d933ee99183e3251f,0,6255.7896,0,0.0,0,1596,0,1029.321,3,11,976999fb-e99d-490b-8c88-5cc4fadc2508
0,0,5,149.7712,byplayer,0,1,31,0,0,0.0,KPI_Dr4FTk1NG,account.a459daaf69b44d6c891e4a2dc1554f04,0,4026.7458,0,0.0,0,1227,0,845.536,3,4,c7be303e-5540-45c3-9c37-281f4d4a4fea
6,2,7,736.8927,alive,1,4,2,3,6,58.50189,TL_jeemzz,account.237b866a4f4848c8bfc1002d07dab622,0,2379.6475,0,0.0,0,1936,0,1187.8884,5,1,6e1f2f8b-1048-4200-929b-c42e81757461
1,2,6,307.04236,byplayer,1,4,18,1,1,296.04898,AAA_J4nku2of,account.16ebbbc207d7420eb771a9a21b86f83d,0,3416.5645,0,0.0,0,1877,0,1526.7336,4,6,e66ef6e6-b8cc-4c0c-a6c0-6feb6db0ad9f
5,3,4,473.0864,byplayer,0,2,17,1,1,23.70787,NH_HSmm,account.2dcbbd9854944ff1a8196ee9b5613d17,0,1963.3003,0,0.0,0,1899,0,1136.2096,5,5,dcb5a859-8174-4b54-be0a-6f6265b63ec0
0,0,7,245.24818,byplayer,0,4,33,0,0,0.0,NH_ZpYan1,account.8b14a25b4d3f47cfb2ffdb924d420f2a,0,2300.8413,0,0.0,0,1899,0,1199.2246,5,5,a6559fc1-80f6-4329-8f06-4704d67c25d4
0,0,5,28.649664,byplayer,0,3,30,0,0,0.0,KPI_Em1hh,account.f8ab36983e5b45fab39d06d49990728c,1,2623.7705,0,0.0,0,1442,0,1327.4097,6,4,1e05175e-b3b7-4bf8-9ead-9768b729c9c4
2,0,5,490.87558,byplayer,2,1,12,1,2,63.493614,GEX_YanLi,account.43c68ea2738241ff95398ea4a308da2d,0,4989.4346,0,0.0,0,1740,0,1136.6283,3,9,c030c0fe-b1ab-4ed0-a85d-7229c17b8db2
0,0,1,99.15645,byzone,0,4,55,0,0,0.0,FURY_Ykikamucow,account.d3a65f8bcd004ea5b1af9f428c52f824,0,8486.347,0,0.0,0,1107,0,791.1325,3,13,d473d156-e52d-4e4f-981b-43ca27f978f6
0,2,5,70.0,byplayer,0,1,43,0,0,0.0,GEN_Asura,account.f02a466ef52c45d6a8ab6395bd9fbc84,0,7001.3145,0,0.0,0,1561,0,1364.5956,3,10,163f79c8-b0e4-46ed-b270-a89330466bbb
2,0,6,295.77127,alive,0,3,6,1,3,319.91608,TL_mxey,account.e6d6bdf0327f4453bcb187ee01fdbc54,0,3050.0603,0,0.0,0,1911,0,1353.7163,6,1,08219284-b685-426e-81e1-e8bc9173f172
1,0,2,54.890526,byplayer,0,4,24,1,1,6.0533576,TSM_FTX_penta,account.1e085ebc937e4bca8bd5fb2fad9fbfef,0,5466.696,0,0.0,0,1066,0,807.1242,4,15,dfe436f6-e583-4e90-9195-0689dbbbe51e
2,0,8,286.97256,byplayer,0,8,20,1,1,198.70119,GBL_Spear,account.cda51b156eab416c83e20b2acf614845,0,1337.5093,0,0.0,0,1748,0,711.78284,4,8,36a499af-0b9b-4d35-ad14-5f73d6ec684e
0,0,2,158.9896,byplayer,0,0,38,0,0,0.0,Uniq_Faultlessly,account.bfef3b262d694036b6715b5819e72f4c,0,3407.4607,0,0.0,0,1158,0,654.47046,7,7,47b14312-c126-43af-919a-c997d43354c7
0,0,0,52.8,byplayer,0,0,65,0,0,0.0,17_SuJiu,account.9eddb3b863c240d18f1637300619e040,0,810.59,0,0.0,0,256,0,185.35374,4,16,05985229-1e2c-43cd-ab8a-52be3ddbc569
0,0,0,78.47,suicide,0,1,64,0,0,0.0,17_shou,account.9afb3dc796dc41c7a2c628d9ffe3c2a8,0,824.5535,0,0.0,0,299,0,151.3841,2,16,75d6db6a-e1af-4a5b-85db-027b4fa9c3a6
0,0,4,35.63036,byplayer,0,2,50,0,0,0.0,GHD_Sylphyy,account.f982864e72c54b0ea9af2c174616f3ac,0,4614.589,0,4.1531987,0,1141,0,893.812,4,12,1ead4467-3316-48d1-b734-d25c6c6b96fd
1,0,3,85.0,byplayer,0,6,48,0,0,0.0,GHD_d1sgustingg,account.1a9b8e2b8f794c67aff99d966c944f0d,1,4840.5874,0,0.0,0,1184,0,913.74634,5,12,52c456fd-43a5-485b-9b27-34b941cbb5ac
0,0,5,58.084248,byplayer,0,5,57,0,0,0.0,MaD_EEND,account.de5b3ad505c44295b5445017fa5c11ff,0,5999.5156,0,0.0,0,1079,0,716.23694,5,14,e4c84118-a970-4312-9b17-bf1cfba5aec9
1,0,1,158.09709,byplayer,0,3,22,1,1,51.855545,GEX_SSR,account.a9a531fed8754fe683f24727a0cd77c3,0,4301.9277,0,0.0,0,1384,0,1179.6918,4,9,82f0571f-73c9-4118-9337-cd18cab5d12f
0,0,5,20.174025,byplayer,0,5,46,0,0,0.0,OATH_Balefrost,account.039c6519067b474a948c19655de4e683,3,5237.4414,0,0.0,0,1632,0,1092.64,4,11,959b2a6e-3742-4503-8d5d-bf67d1eba8cd
0,0,7,170.86195,byplayer,0,6,15,1,1,24.102379,SQ_M1ME,account.cf5764eb0d5f4557b5e668a130cfa8d0,0,1627.7837,0,0.0,0,1936,0,1108.7523,4,2,3cbbbf57-eab6-4462-bf56-95e751bbac4c
0,0,2,87.93766,byplayer,0,2,39,0,0,0.0,Uniq_Fate,account.053a51017bc94630b29b49ea3ca53945,0,2401.8545,0,0.0,0,1123,0,1652.6904,5,7,77d3a1fd-1733-4bfb-be36-163a5bc912d7
1,0,4,233.07816,byplayer,1,1,19,1,1,67.33539,AAA_Jayers,account.fb9b6d08d0d24304af025bafb676c8a6,1,3703.4941,0,0.0,0,1870,0,1921.0073,4,6,deb0e1c0-c413-4ca7-9f10-fb8df541654f
0,0,4,43.298317,byplayer,0,0,61,0,0,0.0,TSM_FTX_ALOW,account.d78793e0d9284d0c9db75a09203fefc2,0,4715.535,0,0.0,0,1055,0,910.62854,5,15,cc5cb4ae-f5e6-4f65-b2bb-616080cbec8e
0,0,0,158.43507,suicide,0,0,63,0,0,0.0,17_Xbei,account.51374cc978324613854343ddaf025cd7,1,831.3317,0,0.0,0,299,0,258.20914,5,16,cc84f111-5525-490e-8b3c-ea4e54b131ba
0,0,0,0.0,byplayer,0,0,41,0,0,0.0,GBL_Renba,account.8410010c1e134a40840e7d02976e10de,0,1355.2855,0,0.0,0,281,0,167.56746,5,8,6976426a-60d4-49c5-a8a4-ee4a734cca9b
5,3,7,903.0843,byplayer,1,1,7,1,3,176.78949,PeRo_Mamu,account.ad09f23195f64641a432677744aaf8c3,0,4401.0317,0,0.0,1,1921,3,1578.6061,5,3,3c703367-8960-40fc-bb98-e1f73a66b9a4
1,1,8,257.39438,byplayer,0,3,21,1,1,6.009011,GEX_ZhenNan,account.00b80af7b33645059af2c2bd4d48f23d,0,3383.0986,0,0.0,0,1742,0,2415.3206,4,9,05c7e0f8-c87b-48b0-9d34-0617667d43f0
2,0,5,282.77826,byplayer,0,3,10,2,2,8.817391,NH_Nannnnn,account.9f143426c7ce4093b88c3e0b2a2f5617,1,2434.2146,0,0.0,0,1899,0,1532.3,6,5,17c3829d-5f03-4fb6-8157-9913e31cbec1
1,1,6,207.39062,byplayer,0,3,45,0,0,0.0,OATH_Kickstart,account.b7f55e9dddd84613863c6dd68aa9e415,0,4638.563,0,0.0,0,1632,0,1041.9982,7,11,7bf948ee-5cd6-418b-ab49-b7940013585a
1,0,3,143.94392,byplayer,0,2,62,0,0,0.0,TSM_FTX_luke12,account.b8ae161ccc484b25ae64a3ef438b4e03,0,4525.5015,0,0.0,0,804,0,634.55664,3,15,c30b2e08-e4a8-4995-95f3-253a32f95160
1,0,4,213.83401,byplayer,1,1,11,2,2,47.973766,AAA_Glooms,account.d9eef0aedc72485e92e9a31c09f59702,0,2484.0718,0,0.0,0,1877,1,1534.2522,4,6,f2fdcb29-e1bf-4186-b726-3b7b3760579d
